UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type,temperature_gap,power_proxy,wear_per_torque
3291,L50470,L,301.2,310.2,1385,42.3,42,0,No Failure,9.0,58585.49999999999,0.9929078014184398
3292,M18151,M,301.2,310.1,1479,45.5,44,0,No Failure,8.900000000000034,67294.5,0.967032967032967
3293,L50472,L,301.3,310.3,1400,44.3,47,0,No Failure,9.0,62019.99999999999,1.0609480812641083
3294,M18153,M,301.2,310.3,1357,54.5,49,0,No Failure,9.100000000000023,73956.5,0.8990825688073395
3295,L50474,L,301.1,310.2,1657,34.1,52,0,No Failure,9.099999999999966,56503.700000000004,1.5249266862170088
3296,L50475,L,301.1,310.2,1496,43.4,54,0,No Failure,9.099999999999966,64926.4,1.2442396313364055
3297,M18156,M,301.2,310.3,1379,43.2,56,0,No Failure,9.100000000000023,59572.8,1.2962962962962963
3298,L50477,L,301.2,310.3,1548,38.6,59,0,No Failure,9.100000000000023,59752.8,1.5284974093264247
3299,L50478,L,301.2,310.3,1499,38.1,61,0,No Failure,9.100000000000023,57111.9,1.601049868766404
3300,L50479,L,301.3,310.5,1390,45.8,63,0,No Failure,9.199999999999989,63661.99999999999,1.3755458515283843
3301,H32714,H,301.3,310.4,1538,38.4,65,0,No Failure,9.099999999999966,59059.2,1.6927083333333335
3302,L50481,L,301.3,310.5,1365,47.7,70,0,No Failure,9.199999999999989,65110.50000000001,1.4675052410901466
3303,L50482,L,301.3,310.5,1503,48.6,72,0,No Failure,9.199999999999989,73045.8,1.4814814814814814
3304,L50483,L,301.2,310.4,1390,49.9,74,0,No Failure,9.199999999999989,69361.0,1.4829659318637276
3305,L50484,L,301.2,310.3,1497,45.7,76,0,No Failure,9.100000000000023,68412.90000000001,1.663019693654267
3306,M18165,M,301.3,310.4,1577,48.3,78,0,No Failure,9.099999999999966,76169.09999999999,1.6149068322981368
3307,L50486,L,301.4,310.5,1432,54.3,81,0,No Failure,9.100000000000023,77757.59999999999,1.4917127071823206
3308,M18167,M,301.4,310.5,1563,39.9,83,0,No Failure,9.100000000000023,62363.7,2.080200501253133
3309,L50488,L,301.4,310.4,1433,43.4,86,0,No Failure,9.0,62192.2,1.9815668202764978
3310,L50489,L,301.3,310.4,1384,50.1,88,0,No Failure,9.099999999999966,69338.40000000001,1.7564870259481038
3311,L50490,L,301.3,310.4,1346,46.7,90,0,No Failure,9.099999999999966,62858.200000000004,1.9271948608137044
3312,L50491,L,301.3,310.4,1459,44.7,92,0,No Failure,9.099999999999966,65217.3,2.058165548098434
3313,L50492,L,301.4,310.4,1639,28.9,94,0,No Failure,9.0,47367.1,3.2525951557093427
3314,L50493,L,301.4,310.4,1737,31.9,96,0,No Failure,9.0,55410.299999999996,3.0094043887147337
3315,L50494,L,301.4,310.5,1489,43.5,98,0,No Failure,9.100000000000023,64771.5,2.2528735632183907
3316,M18175,M,301.5,310.6,1492,43.0,100,0,No Failure,9.100000000000023,64156.0,2.3255813953488373
3317,M18176,M,301.4,310.5,1217,60.6,103,0,No Failure,9.100000000000023,73750.2,1.6996699669966997
3318,L50497,L,301.5,310.5,1636,28.7,106,0,No Failure,9.0,46953.2,3.693379790940767
3319,L50498,L,301.4,310.4,1436,49.7,108,0,No Failure,9.0,71369.2,2.1730382293762576
3320,L50499,L,301.4,310.4,1689,30.6,110,0,No Failure,9.0,51683.4,3.594771241830065
3321,L50500,L,301.5,310.5,2289,16.4,112,0,No Failure,9.0,37539.6,6.829268292682928
3322,L50501,L,301.5,310.6,1522,41.0,114,0,No Failure,9.100000000000023,62402.0,2.7804878048780486
3323,L50502,L,301.5,310.5,1351,52.9,116,0,No Failure,9.0,71467.9,2.1928166351606806
3324,L50503,L,301.5,310.5,1589,36.7,118,0,No Failure,9.0,58316.3,3.215258855585831
3325,L50504,L,301.5,310.6,1578,34.1,120,0,No Failure,9.100000000000023,53809.8,3.5190615835777126
3326,L50505,L,301.5,310.6,1587,33.7,122,0,No Failure,9.100000000000023,53481.9,3.6201780415430265
3327,L50506,L,301.5,310.6,1962,20.2,124,0,No Failure,9.100000000000023,39632.4,6.138613861386139
3328,M18187,M,301.5,310.6,2432,14.2,126,0,No Failure,9.100000000000023,34534.4,8.873239436619718
3329,L50508,L,301.6,310.6,1418,43.9,129,0,No Failure,9.0,62250.2,2.938496583143508
3330,L50509,L,301.6,310.7,1683,29.7,131,0,No Failure,9.099999999999966,49985.1,4.410774410774411
3331,L50510,L,301.7,310.8,1385,50.7,133,0,No Failure,9.100000000000023,70219.5,2.6232741617357003
3332,L50511,L,301.7,310.8,1559,44.5,135,0,No Failure,9.100000000000023,69375.5,3.033707865168539
3333,M18192,M,301.7,310.8,1671,31.6,137,0,No Failure,9.100000000000023,52803.600000000006,4.3354430379746836
3334,M18193,M,301.6,310.8,1343,49.5,140,0,No Failure,9.199999999999989,66478.5,2.8282828282828283
3335,M18194,M,301.6,310.8,1548,34.2,143,0,No Failure,9.199999999999989,52941.600000000006,4.181286549707602
3336,L50515,L,301.7,310.9,1705,31.2,146,0,No Failure,9.199999999999989,53196.0,4.67948717948718
3337,L50516,L,301.6,310.8,1535,35.4,148,0,No Failure,9.199999999999989,54339.0,4.1807909604519775
3338,L50517,L,301.6,310.8,1564,34.1,150,0,No Failure,9.199999999999989,53332.4,4.39882697947214
3339,M18198,M,301.6,310.9,1510,40.9,152,0,No Failure,9.299999999999955,61759.0,3.71638141809291
3340,L50519,L,301.6,310.9,1492,45.2,155,0,No Failure,9.299999999999955,67438.40000000001,3.4292035398230087
3341,M18200,M,301.5,310.8,1452,44.1,157,0,No Failure,9.300000000000011,64033.200000000004,3.560090702947846
3342,H32755,H,301.4,310.7,1329,52.0,160,0,No Failure,9.300000000000011,69108.0,3.076923076923077
3343,L50522,L,301.5,310.8,1382,52.4,165,0,No Failure,9.300000000000011,72416.8,3.148854961832061
3344,M18203,M,301.5,310.8,1628,36.4,167,0,No Failure,9.300000000000011,59259.2,4.5879120879120885
3345,L50524,L,301.4,310.7,1706,27.9,170,0,No Failure,9.300000000000011,47597.399999999994,6.093189964157706
3346,L50525,L,301.3,310.7,1594,34.1,172,0,No Failure,9.399999999999977,54355.4,5.043988269794721
3347,L50526,L,301.3,310.7,1761,24.3,174,0,No Failure,9.399999999999977,42792.3,7.160493827160494
3348,L50527,L,301.3,310.6,1529,41.8,176,0,No Failure,9.300000000000011,63912.2,4.210526315789474
3349,M18208,M,301.3,310.7,1532,40.7,178,0,No Failure,9.399999999999977,62352.4,4.3734643734643734
3350,L50529,L,301.4,310.7,1673,27.8,181,0,No Failure,9.300000000000011,46509.4,6.510791366906474
3351,L50530,L,301.4,310.8,1285,62.6,183,1,Overstrain Failure,9.400000000000034,80441.0,2.92332268370607
3352,L50531,L,301.4,310.8,1680,31.4,185,0,No Failure,9.400000000000034,52752.0,5.891719745222931
3353,L50532,L,301.4,310.8,1610,34.6,187,0,No Failure,9.400000000000034,55706.0,5.404624277456647
3354,L50533,L,301.6,310.9,1632,31.6,189,0,No Failure,9.299999999999955,51571.200000000004,5.981012658227848
3355,L50534,L,301.6,310.9,1559,40.2,191,0,No Failure,9.299999999999955,62671.8,4.751243781094527
3356,L50535,L,301.5,310.8,1367,49.0,193,0,No Failure,9.300000000000011,66983.0,3.938775510204082
3357,L50536,L,301.6,310.8,1355,57.8,195,1,Overstrain Failure,9.199999999999989,78319.0,3.3737024221453287
3358,H32771,H,301.6,310.7,1414,51.7,197,0,No Failure,9.099999999999966,73103.8,3.8104448742746615
3359,L50538,L,301.5,310.6,1522,36.6,202,0,No Failure,9.100000000000023,55705.200000000004,5.519125683060109
3360,L50539,L,301.5,310.6,1525,41.9,204,0,No Failure,9.100000000000023,63897.5,4.868735083532219
3361,L50540,L,301.5,310.6,1394,46.5,206,0,No Failure,9.100000000000023,64821.0,4.43010752688172
3362,L50541,L,301.5,310.6,1519,40.7,208,0,No Failure,9.100000000000023,61823.3,5.11056511056511
3363,L50542,L,301.4,310.6,1445,43.9,210,0,No Failure,9.200000000000045,63435.5,4.783599088838269
3364,L50543,L,301.4,310.6,1555,43.3,212,0,No Failure,9.200000000000045,67331.5,4.89607390300231
3365,L50544,L,301.4,310.5,1633,39.5,0,0,No Failure,9.100000000000023,64503.5,0.0
3366,M18225,M,301.4,310.6,1630,30.3,2,0,No Failure,9.200000000000045,49389.0,0.066006600660066
3367,M18226,M,301.4,310.7,1692,32.3,5,0,No Failure,9.300000000000011,54651.6,0.15479876160990713
3368,H32781,H,301.5,310.7,1790,26.2,8,0,No Failure,9.199999999999989,46898.0,0.3053435114503817
3369,L50548,L,301.5,310.8,1350,58.5,13,0,No Failure,9.300000000000011,78975.0,0.2222222222222222
3370,L50549,L,301.5,310.9,2760,8.0,15,1,Power Failure,9.399999999999977,22080.0,1.875
3371,L50550,L,301.4,310.7,1584,32.2,17,0,No Failure,9.300000000000011,51004.8,0.5279503105590062
3372,L50551,L,301.4,310.7,1989,21.8,19,0,No Failure,9.300000000000011,43360.200000000004,0.8715596330275229
3373,L50552,L,301.4,310.8,1431,44.3,21,0,No Failure,9.400000000000034,63393.299999999996,0.4740406320541761
3374,L50553,L,301.4,310.7,1568,35.2,23,0,No Failure,9.300000000000011,55193.600000000006,0.6534090909090908
3375,L50554,L,301.4,310.7,1376,50.6,25,0,No Failure,9.300000000000011,69625.6,0.49407114624505927
3376,M18235,M,301.4,310.6,1459,46.9,27,0,No Failure,9.200000000000045,68427.09999999999,0.5756929637526652
3377,M18236,M,301.5,310.8,1385,47.5,30,0,No Failure,9.300000000000011,65787.5,0.631578947368421
3378,H32791,H,301.5,310.8,1591,29.6,33,0,No Failure,9.300000000000011,47093.600000000006,1.114864864864865
3379,L50558,L,301.5,310.7,1568,33.1,38,0,No Failure,9.199999999999989,51900.8,1.148036253776435
3380,M18239,M,301.4,310.7,1459,37.7,40,0,No Failure,9.300000000000011,55004.3,1.0610079575596816
3381,L50560,L,301.4,310.7,1590,36.3,43,0,No Failure,9.300000000000011,57716.99999999999,1.1845730027548211
3382,L50561,L,301.3,310.6,1376,47.6,45,0,No Failure,9.300000000000011,65497.6,0.9453781512605042
3383,L50562,L,301.3,310.6,1510,38.5,47,0,No Failure,9.300000000000011,58135.0,1.2207792207792207
3384,H32797,H,301.4,310.6,1674,33.6,49,0,No Failure,9.200000000000045,56246.4,1.4583333333333333
3385,L50564,L,301.3,310.6,1426,40.7,54,0,No Failure,9.300000000000011,58038.200000000004,1.3267813267813267
3386,L50565,L,301.5,310.7,1466,43.6,56,0,No Failure,9.199999999999989,63917.6,1.2844036697247705
3387,H32800,H,301.5,310.8,1474,38.7,58,0,No Failure,9.300000000000011,57043.8,1.4987080103359172
3388,M18247,M,301.6,310.8,1290,65.3,63,0,No Failure,9.199999999999989,84237.0,0.9647779479326187
3389,M18248,M,301.7,310.9,1435,48.0,66,0,No Failure,9.199999999999989,68880.0,1.375
3390,M18249,M,301.5,310.7,1416,53.2,69,0,No Failure,9.199999999999989,75331.2,1.2969924812030074
3391,H32804,H,301.5,310.7,1599,40.4,72,0,No Failure,9.199999999999989,64599.6,1.7821782178217822
3392,L50571,L,301.5,310.7,1466,47.3,77,0,No Failure,9.199999999999989,69341.8,1.627906976744186
3393,L50572,L,301.5,310.7,1408,47.3,79,0,No Failure,9.199999999999989,66598.4,1.6701902748414377
3394,L50573,L,301.5,310.6,1490,48.1,81,0,No Failure,9.100000000000023,71669.0,1.683991683991684
3395,L50574,L,301.5,310.6,1405,42.3,83,0,No Failure,9.100000000000023,59431.49999999999,1.9621749408983453
3396,L50575,L,301.4,310.5,1647,33.3,85,0,No Failure,9.100000000000023,54845.1,2.552552552552553
3397,M18256,M,301.4,310.6,1459,35.0,87,0,No Failure,9.200000000000045,51065.0,2.4857142857142858
3398,L50577,L,301.4,310.6,1648,30.7,90,0,No Failure,9.200000000000045,50593.6,2.9315960912052117
3399,L50578,L,301.4,310.7,1675,30.7,92,0,No Failure,9.300000000000011,51422.5,2.996742671009772
3400,L50579,L,301.4,310.7,1605,34.2,94,0,No Failure,9.300000000000011,54891.00000000001,2.7485380116959064
3401,H32814,H,301.4,310.7,1536,44.4,96,0,No Failure,9.300000000000011,68198.4,2.1621621621621623
3402,M18261,M,301.4,310.7,1617,34.3,101,0,No Failure,9.300000000000011,55463.1,2.9446064139941694
3403,L50582,L,301.4,310.6,1347,53.3,104,0,No Failure,9.200000000000045,71795.09999999999,1.9512195121951221
3404,L50583,L,301.3,310.5,1337,52.7,106,0,No Failure,9.199999999999989,70459.90000000001,2.0113851992409866
3405,L50584,L,301.3,310.4,1695,30.9,108,0,No Failure,9.099999999999966,52375.5,3.4951456310679614
3406,M18265,M,301.3,310.4,1635,32.5,110,0,No Failure,9.099999999999966,53137.5,3.3846153846153846
3407,L50586,L,301.2,310.4,1470,44.0,113,0,No Failure,9.199999999999989,64680.0,2.5681818181818183
3408,L50587,L,301.2,310.4,1381,49.8,115,0,No Failure,9.199999999999989,68773.8,2.309236947791165
3409,M18268,M,301.2,310.4,1382,41.6,117,0,No Failure,9.199999999999989,57491.200000000004,2.8125
3410,M18269,M,301.2,310.4,1697,30.0,120,0,No Failure,9.199999999999989,50910.0,4.0
3411,L50590,L,301.2,310.3,1451,39.7,123,0,No Failure,9.100000000000023,57604.700000000004,3.0982367758186395
3412,L50591,L,301.3,310.3,1419,55.7,125,0,No Failure,9.0,79038.3,2.244165170556553
3413,L50592,L,301.3,310.3,1313,55.6,127,0,No Failure,9.0,73002.8,2.2841726618705036
3414,L50593,L,301.3,310.3,1560,36.3,129,0,No Failure,9.0,56627.99999999999,3.553719008264463
3415,L50594,L,301.3,310.3,1555,41.2,131,0,No Failure,9.0,64066.00000000001,3.1796116504854366
3416,L50595,L,301.4,310.4,1579,36.9,133,0,No Failure,9.0,58265.1,3.604336043360434
3417,L50596,L,301.5,310.5,1435,44.6,135,0,No Failure,9.0,64001.0,3.0269058295964126
3418,L50597,L,301.6,310.6,1621,33.7,137,0,No Failure,9.0,54627.700000000004,4.065281899109792
3419,H32832,H,301.6,310.6,1555,40.4,139,0,No Failure,9.0,62822.0,3.4405940594059405
3420,L50599,L,301.5,310.5,1611,33.8,144,0,No Failure,9.0,54451.799999999996,4.260355029585799
3421,L50600,L,301.6,310.6,1834,23.5,146,0,No Failure,9.0,43099.0,6.212765957446808
3422,M18281,M,301.5,310.5,1612,29.8,148,0,No Failure,9.0,48037.6,4.966442953020134
3423,L50602,L,301.5,310.4,1629,34.1,151,0,No Failure,8.899999999999977,55548.9,4.428152492668621
3424,L50603,L,301.4,310.4,1496,35.2,153,0,No Failure,9.0,52659.200000000004,4.346590909090909
3425,L50604,L,301.5,310.5,1593,32.9,155,0,No Failure,9.0,52409.7,4.711246200607903
3426,M18285,M,301.5,310.5,1623,33.5,157,0,No Failure,9.0,54370.5,4.686567164179104
3427,L50606,L,301.5,310.5,1380,48.7,160,0,No Failure,9.0,67206.0,3.2854209445585214
3428,L50607,L,301.6,310.6,1562,34.4,162,0,No Failure,9.0,53732.799999999996,4.709302325581396
3429,L50608,L,301.6,310.6,1391,49.4,164,0,No Failure,9.0,68715.4,3.319838056680162
3430,H32843,H,301.5,310.5,1551,34.3,166,0,No Failure,9.0,53199.299999999996,4.839650145772596
3431,H32844,H,301.6,310.6,1821,26.2,171,0,No Failure,9.0,47710.2,6.526717557251908
3432,L50611,L,301.6,310.7,1429,43.6,176,0,No Failure,9.099999999999966,62304.4,4.036697247706422
3433,M18292,M,301.6,310.7,2012,20.7,178,0,No Failure,9.099999999999966,41648.4,8.599033816425122
3434,M18293,M,301.6,310.6,1924,23.6,181,0,No Failure,9.0,45406.4,7.669491525423728
3435,M18294,M,301.5,310.5,1412,44.1,184,0,No Failure,9.0,62269.200000000004,4.172335600907029
3436,L50615,L,301.5,310.5,1389,54.9,187,0,No Failure,9.0,76256.09999999999,3.406193078324226
3437,L50616,L,301.5,310.5,1466,48.1,189,0,No Failure,9.0,70514.6,3.929313929313929
3438,L50617,L,301.5,310.5,2297,15.8,191,0,No Failure,9.0,36292.6,12.088607594936708
3439,L50618,L,301.4,310.4,1471,37.5,193,0,No Failure,9.0,55162.5,5.1466666666666665
3440,L50619,L,301.4,310.3,1492,41.4,195,0,No Failure,8.900000000000034,61768.799999999996,4.710144927536232
3441,L50620,L,301.3,310.3,1460,41.5,197,0,No Failure,9.0,60590.0,4.746987951807229
3442,L50621,L,301.4,310.4,1559,39.4,199,0,No Failure,9.0,61424.6,5.050761421319797
3443,M18302,M,301.4,310.5,1495,52.5,201,0,No Failure,9.100000000000023,78487.5,3.8285714285714287
3444,L50623,L,301.5,310.5,1535,39.0,204,0,No Failure,9.0,59865.0,5.230769230769231
3445,L50624,L,301.5,310.6,1381,50.7,206,0,No Failure,9.100000000000023,70016.7,4.063116370808678
3446,M18305,M,301.6,310.6,1599,36.1,208,0,No Failure,9.0,57723.9,5.761772853185596
3447,H32860,H,301.6,310.6,1400,49.5,211,0,No Failure,9.0,69300.0,4.262626262626263
3448,L50627,L,301.7,310.6,1624,34.5,216,0,No Failure,8.900000000000034,56028.0,6.260869565217392
3449,L50628,L,301.6,310.6,1478,36.6,218,0,No Failure,9.0,54094.8,5.956284153005464
3450,L50629,L,301.7,310.7,1605,33.3,220,0,No Failure,9.0,53446.49999999999,6.606606606606607
3451,L50630,L,301.6,310.6,1506,43.4,222,0,No Failure,9.0,65360.4,5.11520737327189
3452,L50631,L,301.6,310.6,1455,43.9,0,0,No Failure,9.0,63874.5,0.0
3453,H32866,H,301.6,310.5,1602,32.3,2,0,Random Failures,8.899999999999977,51744.6,0.061919504643962855
3454,L50633,L,301.5,310.4,1425,54.4,7,0,No Failure,8.899999999999977,77520.0,0.1286764705882353
3455,L50634,L,301.5,310.4,1918,21.8,9,0,No Failure,8.899999999999977,41812.4,0.4128440366972477
3456,H32869,H,301.4,310.3,1611,41.5,11,0,No Failure,8.900000000000034,66856.5,0.26506024096385544
3457,H32870,H,301.4,310.4,1610,38.6,16,0,No Failure,9.0,62146.0,0.41450777202072536
3458,M18317,M,301.5,310.4,2639,12.0,21,1,Power Failure,8.899999999999977,31668.0,1.75
3459,L50638,L,301.5,310.4,1329,46.6,24,0,No Failure,8.899999999999977,61931.4,0.5150214592274678
3460,L50639,L,301.5,310.4,1270,54.2,26,0,No Failure,8.899999999999977,68834.0,0.4797047970479705
3461,L50640,L,301.5,310.3,1415,41.6,28,0,No Failure,8.800000000000011,58864.0,0.673076923076923
3462,H32875,H,301.6,310.4,1330,49.5,30,0,No Failure,8.799999999999955,65835.0,0.6060606060606061
3463,H32876,H,301.6,310.5,1786,27.1,35,0,No Failure,8.899999999999977,48400.600000000006,1.2915129151291511
3464,L50643,L,301.6,310.5,1809,25.5,40,0,No Failure,8.899999999999977,46129.5,1.5686274509803921
3465,L50644,L,301.7,310.6,1303,59.7,42,0,No Failure,8.900000000000034,77789.1,0.7035175879396984
3466,M18325,M,301.8,310.7,1383,45.7,44,0,No Failure,8.899999999999977,63203.100000000006,0.9628008752735229
3467,L50646,L,301.7,310.6,1447,56.9,47,0,No Failure,8.900000000000034,82334.3,0.8260105448154658
3468,L50647,L,301.8,310.7,1461,44.2,49,0,No Failure,8.899999999999977,64576.200000000004,1.1085972850678731
3469,L50648,L,301.8,310.7,2092,18.6,51,0,No Failure,8.899999999999977,38911.200000000004,2.7419354838709675
3470,M18329,M,301.8,310.7,1429,47.9,53,0,No Failure,8.899999999999977,68449.09999999999,1.1064718162839249
3471,L50650,L,301.8,310.8,1736,26.5,56,0,No Failure,9.0,46004.0,2.1132075471698113
3472,L50651,L,301.8,310.7,1441,49.3,58,0,No Failure,8.899999999999977,71041.3,1.1764705882352942
3473,L50652,L,301.8,310.7,1523,43.3,60,0,No Failure,8.899999999999977,65945.9,1.3856812933025404
3474,M18333,M,301.8,310.8,1691,33.4,62,0,No Failure,9.0,56479.399999999994,1.8562874251497006
3475,M18334,M,301.9,310.8,1557,35.3,65,0,No Failure,8.900000000000034,54962.1,1.841359773371105
3476,L50655,L,301.8,310.7,1644,33.4,68,0,No Failure,8.899999999999977,54909.6,2.035928143712575
3477,L50656,L,301.8,310.6,1522,43.8,70,0,No Failure,8.800000000000011,66663.59999999999,1.5981735159817352
3478,L50657,L,301.8,310.7,1547,41.7,72,0,No Failure,8.899999999999977,64509.9,1.7266187050359711
3479,L50658,L,301.8,310.7,1597,30.8,74,0,No Failure,8.899999999999977,49187.6,2.4025974025974026
3480,M18339,M,301.8,310.8,1619,31.0,76,0,No Failure,9.0,50189.0,2.4516129032258065
3481,L50660,L,301.9,310.8,1400,58.2,79,0,No Failure,8.900000000000034,81480.0,1.3573883161512026
3482,L50661,L,302.0,310.9,1663,31.5,81,0,No Failure,8.899999999999977,52384.5,2.5714285714285716
3483,L50662,L,301.9,310.8,1540,37.6,83,0,No Failure,8.900000000000034,57904.0,2.207446808510638
3484,H32897,H,301.9,310.8,1455,42.7,85,0,No Failure,8.900000000000034,62128.50000000001,1.9906323185011707
3485,L50664,L,301.9,310.8,1519,39.0,90,0,No Failure,8.900000000000034,59241.0,2.3076923076923075
3486,L50665,L,301.9,310.8,1427,47.7,92,0,No Failure,8.900000000000034,68067.90000000001,1.9287211740041927
3487,L50666,L,301.9,310.8,1650,29.8,94,0,No Failure,8.900000000000034,49170.0,3.1543624161073827
3488,M18347,M,301.8,310.8,1508,38.8,96,0,No Failure,9.0,58510.399999999994,2.4742268041237114
3489,L50668,L,301.9,310.9,1379,54.8,99,0,No Failure,9.0,75569.2,1.8065693430656935
3490,L50669,L,301.9,310.9,1542,36.7,101,0,No Failure,9.0,56591.4,2.7520435967302452
3491,M18350,M,301.9,310.9,1763,28.4,103,0,No Failure,9.0,50069.2,3.626760563380282
3492,H32905,H,301.9,310.9,1590,34.3,106,0,No Failure,9.0,54536.99999999999,3.090379008746356
3493,H32906,H,301.9,311.0,1336,63.6,111,0,No Failure,9.100000000000023,84969.6,1.7452830188679245
3494,M18353,M,301.9,311.0,1638,35.4,116,0,No Failure,9.100000000000023,57985.2,3.2768361581920904
3495,L50674,L,301.9,311.0,1356,45.7,119,0,No Failure,9.100000000000023,61969.200000000004,2.6039387308533914
3496,M18355,M,301.9,311.0,1384,47.4,121,0,No Failure,9.100000000000023,65601.59999999999,2.5527426160337554
3497,L50676,L,301.9,310.9,1309,48.0,124,0,No Failure,9.0,62832.0,2.5833333333333335
3498,L50677,L,301.9,311.0,1642,33.1,126,0,No Failure,9.100000000000023,54350.200000000004,3.806646525679758
3499,L50678,L,301.9,311.0,1289,54.9,128,0,No Failure,9.100000000000023,70766.09999999999,2.3315118397085612
3500,L50679,L,301.9,311.0,1353,43.8,130,0,No Failure,9.100000000000023,59261.399999999994,2.9680365296803655
3501,H32914,H,301.9,311.0,1871,26.0,132,0,No Failure,9.100000000000023,48646.0,5.076923076923077
